2026-05-05 12:46:40 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-2] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1357, in _flush_output
    raise self._closing_reason  # pylint: disable=E0702
pika.exceptions.ChannelClosedByBroker: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
2026-05-05 12:46:40 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-3] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1357, in _flush_output
    raise self._closing_reason  # pylint: disable=E0702
pika.exceptions.ChannelClosedByBroker: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
2026-05-05 12:46:40 | GPUdevicemanager.py.__init__                  <-> [DEBUG] Available GPUs: [0]
2026-05-05 12:46:40 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-0] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1357, in _flush_output
    raise self._closing_reason  # pylint: disable=E0702
pika.exceptions.ChannelClosedByBroker: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
2026-05-05 12:46:41 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-1] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1357, in _flush_output
    raise self._closing_reason  # pylint: disable=E0702
pika.exceptions.ChannelClosedByBroker: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
2026-05-05 12:46:41 | GPUdevicemanager.py.__init__                  <-> [DEBUG] Starting GPUWorker 0_0 on GPU/CPU 0
2026-05-05 12:46:41 | GPUdevicemanager.py.__init__                  <-> [DEBUG] Initialized worker 0 on GPU 0
2026-05-05 12:46:44 | GPUdevicemanager.py.__init__                  <-> [DEBUG] Starting GPUWorker 0_1 on GPU/CPU 0
2026-05-05 12:46:44 | GPUdevicemanager.py.__init__                  <-> [DEBUG] Initialized worker 1 on GPU 0
2026-05-05 12:46:45 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-3] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1357, in _flush_output
    raise self._closing_reason  # pylint: disable=E0702
pika.exceptions.ChannelClosedByBroker: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
2026-05-05 12:46:45 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-2] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1357, in _flush_output
    raise self._closing_reason  # pylint: disable=E0702
pika.exceptions.ChannelClosedByBroker: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
2026-05-05 12:46:45 | RabbitmqServices.py.receive_messages_batch    <-> [ERROR] [RabbitMQConsumerThreadAI-Crowd_Density-0] Failed to receive messages: (404, "NOT_FOUND - no queue 'queue_crowd_density' in vhost '/'")
Traceback (most recent call last):
  File "/app/src/utils/RabbitmqServices/RabbitmqServices.py", line 161, in receive_messages_batch
    channel.basic_consume(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1645, in basic_consume
    return self._basic_consume_impl(
  File "/usr/local/lib/python3.10/dist-packages/pika/adapters/blocking_connection.py", line 1714, in _basic_consume_impl
    self._flush_output(ok_result.is_ready)
